_GENE,Genename,GeneID,log2FoldChange,padj,baseMean
B130006D01Rik,B130006D01Rik,ENSMUSG00000075596,1.1778474377967,0.854047547235345,2.24762572679877
Slc17a7,Slc17a7,ENSMUSG00000070570,1.17743110540094,0.27213156443021,13.4070610709326
Hist1h2bh,Hist1h2bh,ENSMUSG00000064168,1.1770048899308,0.521336450870051,5.55410876550383
Gm38357,Gm38357,ENSMUSG00000103313,1.17694654728847,0.70810263350553,6.84536460219199
Crabp1,Crabp1,ENSMUSG00000032291,1.17663130325054,0.305395876807451,11.0079286282565
Gm43924,Gm43924,ENSMUSG00000108046,1.1756909962585,0.794853932258804,2.03271339144772
Padi3,Padi3,ENSMUSG00000025328,1.17011782799265,0.432324581564191,7.33430830416324
A830008E24Rik,A830008E24Rik,ENSMUSG00000100627,1.16361149486231,0.553640585735685,5.66431590158148
Gm7634,Gm7634,ENSMUSG00000100652,1.15356389618668,0.802772119362929,2.25555820363901
Kcnu1,Kcnu1,ENSMUSG00000031576,1.15185084146587,0.000313597817780694,54.7868654753936
Gm43503,Gm43503,ENSMUSG00000105347,1.15088512407093,0.784720629927848,2.16985489125667
Ccdc24,Ccdc24,ENSMUSG00000078588,1.15048218641436,0.709396477104892,2.93091617513684
Il27,Il27,ENSMUSG00000044701,1.14954124285433,0.781410753908854,2.18331879389045
Gm10069,Gm10069,ENSMUSG00000059659,1.14673151347975,0.305395876807451,10.3041470601819
Pcbd1,Pcbd1,ENSMUSG00000020098,1.14600477379375,0.021810862415833,36.479028830501
Gm42436,Gm42436,ENSMUSG00000105517,1.1430161676517,0.815990966986084,2.18062115188825
Lrtm1,Lrtm1,ENSMUSG00000045776,1.14125548746909,0.0671599821489908,2835.44117135996
Gm22362,Gm22362,ENSMUSG00000065036,1.14009980524535,0.694053134032623,3.40559115587354
Gm9974,Gm9974,ENSMUSG00000055497,1.13876630589363,0.786831539242244,2.44333876328997
Gm42879,Gm42879,ENSMUSG00000106590,1.13865121509637,0.696661301310897,2.92741205772785
Gm37186,Gm37186,ENSMUSG00000103937,1.13802334187661,0.86573987747709,2.04221841769484
Gm21319,Gm21319,ENSMUSG00000095724,1.13685347249045,0.754239083368327,2.54033380576315
Gm17066,Gm17066,ENSMUSG00000091509,1.1358094503348,0.171723549929477,38.1353724760411
Stc2,Stc2,ENSMUSG00000020303,1.13465370016557,0.00643253035671365,162.037677428544
Apba2,Apba2,ENSMUSG00000030519,1.13328668263145,0.824365689030234,3.05218219042758
Gm11934,Gm11934,ENSMUSG00000086127,1.13245770496737,0.633010217148202,4.17006227392636
Gm28535,Gm28535,ENSMUSG00000101172,1.13084534918891,0.539286438870513,6.68641116698971
Gm24494,Gm24494,ENSMUSG00000065738,1.12976929445839,0.847783556057175,2.06143075208105
Ttc30a2,Ttc30a2,ENSMUSG00000075272,1.12914914888425,0.686578694497114,3.40369125188197
Kcns1,Kcns1,ENSMUSG00000040164,1.12875119691599,0.53668937704891,8.80602394703476
Gm37652,Gm37652,ENSMUSG00000103738,1.12820808088897,0.717400216022237,2.85458951199131
Aurkb,Aurkb,ENSMUSG00000020897,1.12800154609679,0.351321202710821,10.1331141418558
Gm13305,Gm13305,ENSMUSG00000073876,1.12756531503511,0.418484279403718,8.03406396426554
Gucy2c,Gucy2c,ENSMUSG00000042638,1.12239669729193,0.786151076531173,2.83730398829081
C030034L19Rik,C030034L19Rik,ENSMUSG00000097365,1.12118579393106,0.551690772130324,5.95106821614121
Kirrel3os,Kirrel3os,ENSMUSG00000053889,1.12110258149054,0.766000887627889,2.3996415332357
Gm37084,Gm37084,ENSMUSG00000102856,1.11885126690655,0.622807794820442,4.50710299840597
Gm13886,Gm13886,ENSMUSG00000083856,1.11768947345695,0.59613936330936,5.2085012907702
Gm43844,Gm43844,ENSMUSG00000106858,1.11758484995455,0.693561079913437,3.63277713217103
Gm5254,Gm5254,ENSMUSG00000101129,1.11721407121963,0.714691251445217,2.96557913145974
Gramd1b,Gramd1b,ENSMUSG00000040111,1.11540452734391,4.94675950733347e-05,1025.154036272
Rprm,Rprm,ENSMUSG00000075334,1.11509163216198,0.801436313431054,2.00038028207992
Esco2,Esco2,ENSMUSG00000022034,1.11462841551451,0.72310514906108,4.10834975831819
Crb3,Crb3,ENSMUSG00000044279,1.11287608462264,0.727889601069326,2.99430240970173
Gm43880,Gm43880,ENSMUSG00000107886,1.11197406060402,0.61272826296126,5.25417858360051
Sycp2,Sycp2,ENSMUSG00000060445,1.11113692802484,0.539531314960683,7.00356109656396
Gm42929,Gm42929,ENSMUSG00000106022,1.11105422039527,0.713493963467286,3.36088529092793
Rfx8,Rfx8,ENSMUSG00000057173,1.1109590460003,0.61272826296126,4.45584958293446
Zfp980,Zfp980,ENSMUSG00000058186,1.10896355614563,0.819977578182488,2.02240417132261
Gm43011,Gm43011,ENSMUSG00000106475,1.10668972807293,0.490777728230452,8.20937396031416
C130012C08Rik,C130012C08Rik,ENSMUSG00000103160,1.1051191256676,0.676094880217152,3.82828853742598
BC048679,BC048679,ENSMUSG00000061877,1.10360379633578,0.169079027915064,279.062854361916
Gm38246,Gm38246,ENSMUSG00000103464,1.10312255465788,0.736903379002207,2.95848051710191
Gm44021,Gm44021,ENSMUSG00000108035,1.10271488140323,0.573740554244592,7.02414467449242
Rad54l,Rad54l,ENSMUSG00000028702,1.10209492446988,0.197425648466313,17.1795816799509
A430093F15Rik,A430093F15Rik,ENSMUSG00000067577,1.10077421595006,0.567229069260616,6.23193549106618
Gsto2,Gsto2,ENSMUSG00000025069,1.1005512462829,0.703959187288802,4.39428444533846
Gm43176,Gm43176,ENSMUSG00000106648,1.09961248791725,0.818816476720269,2.12659645285376
Gm38329,Gm38329,ENSMUSG00000103632,1.0964603790788,0.709282081201969,3.77807582900186
6820402A03Rik,6820402A03Rik,ENSMUSG00000103706,1.0955897390762,0.808187583408976,3.43773809929488
Gm37314,Gm37314,ENSMUSG00000104094,1.09022907174971,0.660709295290647,4.08850189717934
Cdc14a,Cdc14a,ENSMUSG00000033502,1.08995254076229,0.000108038388221394,1134.2027451495
Zkscan16,Zkscan16,ENSMUSG00000038630,1.0895401956269,0.779585502566576,2.412158893061
Otogl,Otogl,ENSMUSG00000091455,1.08921810886672,0.744792650987124,3.27625199281336
Galnt5,Galnt5,ENSMUSG00000026828,1.08899106775902,0.207945810995858,29.0961265797429
Tmem82,Tmem82,ENSMUSG00000043085,1.08797020644728,0.140271326526801,33.1971595959009
9630001P10Rik,9630001P10Rik,ENSMUSG00000097825,1.08724684764812,0.53668937704891,5.77297336221566
Chrna2,Chrna2,ENSMUSG00000022041,1.08586986595115,0.0626615023250147,61.9042689914627
Gm42992,Gm42992,ENSMUSG00000106320,1.08580414670449,0.820321956299281,2.10527992208186
5430402O13Rik,5430402O13Rik,ENSMUSG00000085776,1.08159336922181,0.56415902631096,6.91870209794465
Gm17767,Gm17767,ENSMUSG00000099413,1.08158358898971,0.739026276930066,2.84287595640451
Hapln1,Hapln1,ENSMUSG00000021613,1.08138350146761,0.718730129193212,3.14557575183626
Gm26899,Gm26899,ENSMUSG00000097799,1.07925063931944,0.606307346904492,12.0717090178798
Gm16503,Gm16503,ENSMUSG00000078160,1.07873851451974,0.61217895736709,10.5064675596095
Gm15915,Gm15915,ENSMUSG00000085723,1.0769693806584,0.180014456586683,17.9166126185314
Gm37854,Gm37854,ENSMUSG00000102892,1.0730416177281,0.806308581406932,2.03018241345898
Gm11752,Gm11752,ENSMUSG00000087404,1.07302828152077,0.00994572060211937,95.0695887592514
Tmem236,Tmem236,ENSMUSG00000061531,1.07251807445835,0.399127036687809,12.2791689833195
Gm19705,Gm19705,ENSMUSG00000097113,1.0671384100433,0.543097806508135,6.28232965942203
Gm12043,Gm12043,ENSMUSG00000087253,1.0670702924767,0.765671060470725,2.40680174744053
Myog,Myog,ENSMUSG00000026459,1.06462866012251,0.00146314918758707,321.864529147782
Ankrd61,Ankrd61,ENSMUSG00000029607,1.06358093706941,0.820321956299281,2.00159714268368
Gm4841,Gm4841,ENSMUSG00000068606,1.06181834752875,0.128750834792503,1049.84192721094
Pde11a,Pde11a,ENSMUSG00000075270,1.06069743817705,0.576487415316654,5.76841114252408
Itm2a,Itm2a,ENSMUSG00000031239,1.0600847077754,0.0593178257753502,8114.2941235578
Wnt3,Wnt3,ENSMUSG00000000125,1.05719875567131,0.744792650987124,2.76878936420177
Chsy3,Chsy3,ENSMUSG00000058152,1.05692231531277,0.556465138849344,5.95151846126804
Gm16758,Gm16758,ENSMUSG00000086534,1.0558957160244,0.0176379474576729,62.1306616873313
Gm2253,Gm2253,ENSMUSG00000110244,1.05548878440104,0.883562175516088,2.15422555036423
Gm23935,Gm23935,ENSMUSG00000076258,1.0540772510426,0.779146734177884,7017.48385686371
Lhb,Lhb,ENSMUSG00000100916,1.05346860398565,0.048082138104603,25.2827795816429
Gm20518,Gm20518,ENSMUSG00000092470,1.05256704169666,0.468101965510472,8.62490878726621
Gm15471,Gm15471,ENSMUSG00000084997,1.05223206846288,0.595764050190223,5.61408716926893
5730419F03Rik,5730419F03Rik,ENSMUSG00000099364,1.05177840111779,0.000670378816584181,72.5250468612853
Gm43484,Gm43484,ENSMUSG00000106166,1.0497115508332,0.716730597233656,3.28886276473083
Neil3,Neil3,ENSMUSG00000039396,1.04872813212712,0.784232205955625,5.04252524277783
Zfp92,Zfp92,ENSMUSG00000031374,1.04776310571007,0.539855993918729,8.18926753420668
Tiam1,Tiam1,ENSMUSG00000002489,1.04681789975163,1.20091290971442e-07,881.675898868877
Gm42432,Gm42432,ENSMUSG00000105962,1.04646199874927,0.370977262039435,19.6522171313774
Gm37696,Gm37696,ENSMUSG00000103473,1.04478980514789,0.792212087161665,2.8346038955909
Gm694,Gm694,ENSMUSG00000070637,1.04467970945233,0.592746685134124,8.3216129210725
Gm26981,Gm26981,ENSMUSG00000098041,1.0440396933845,0.79461680091049,2.05482424462098
Gm37060,Gm37060,ENSMUSG00000103808,1.04393750846947,0.823616757190632,2.38579537139879
Kcnb2,Kcnb2,ENSMUSG00000092083,1.04298474527003,0.789003847804109,2.45178355434491
Pnpla1,Pnpla1,ENSMUSG00000043286,1.04176513817394,0.801413324936947,3.39523606110209
Fam64a,Fam64a,ENSMUSG00000020808,1.0414096626416,0.587140515728462,6.32543066370448
Cd226,Cd226,ENSMUSG00000034028,1.0413309894388,0.596292964329509,5.7949433958405
Smim17,Smim17,ENSMUSG00000093536,1.04132197328501,0.543097806508135,10.1010263751107
mt-Tr,mt-Tr,ENSMUSG00000064361,1.0407569631092,0.86946105482515,1.95293618605048
Gm37233,Gm37233,ENSMUSG00000102336,1.04034504307653,0.661779400426025,5.84384981923193
Shcbp1,Shcbp1,ENSMUSG00000022322,1.03849592461194,0.572632431656744,10.891586260937
Wdr31,Wdr31,ENSMUSG00000028391,1.03764672237214,0.431931458595492,16.0956158678804
Gm43965,Gm43965,ENSMUSG00000108176,1.0350388264144,0.820066521022284,2.39629898622961
Cda,Cda,ENSMUSG00000028755,1.03446781636411,0.0437298587934445,38.5917389308641
Mical2,Mical2,ENSMUSG00000038244,1.03370546369547,2.74044034550073e-08,8281.46402537587
Gm15502,Gm15502,ENSMUSG00000083813,1.03281253792314,0.723988365424498,3.23143684992243
Gm44647,Gm44647,ENSMUSG00000109016,1.03021255048821,0.704503108788813,4.56333264200195
Cldn9,Cldn9,ENSMUSG00000066720,1.02984972806155,0.78687853109825,3.19794691097552
Gm43148,Gm43148,ENSMUSG00000105377,1.02911277613651,0.746281540149647,3.25938063900888
Tet1,Tet1,ENSMUSG00000047146,1.02896830373825,0.0285358755326961,144.109176219629
Alx4,Alx4,ENSMUSG00000040310,1.0287480533468,0.105079612814835,27.8243692815147
Gm10157,Gm10157,ENSMUSG00000066270,1.02784723105152,0.803599592106106,2.96012515043206
Mt3,Mt3,ENSMUSG00000031760,1.02683647506674,0.0923266942882753,51.5376235180719
Cdkn1a,Cdkn1a,ENSMUSG00000023067,1.02593601052456,2.99307948932618e-05,1771.18027199064
Gm16177,Gm16177,ENSMUSG00000082484,1.02539516626855,0.685650257044056,4.72695075463392
Efhb,Efhb,ENSMUSG00000023931,1.02496230079719,0.748147871991647,3.19463026842446
E230016K23Rik,E230016K23Rik,ENSMUSG00000051832,1.0248051454834,0.641037972859577,5.09916476156751
Mis18bp1,Mis18bp1,ENSMUSG00000047534,1.02424804358215,0.574254547320635,6.05046020395575
Gm38123,Gm38123,ENSMUSG00000103080,1.02389945677674,0.797194899078615,2.43085687838606
Srrm4os,Srrm4os,ENSMUSG00000086219,1.02345572995243,0.0479270614030841,109.717387056255
Adrb1,Adrb1,ENSMUSG00000035283,1.02323149596545,0.756680370422402,3.10693029620047
Gm1818,Gm1818,ENSMUSG00000091277,1.02154736876783,0.800732622057949,2.79795282597372
Gm45233,Gm45233,ENSMUSG00000107482,1.02104719527713,0.763335975569395,2.76388697755896
Meiob,Meiob,ENSMUSG00000024155,1.02040536578585,0.735528039136426,3.52309230985424
Rab15,Rab15,ENSMUSG00000021062,1.0185120289096,1.24460299909196e-07,263.907715555398
2610037D02Rik,2610037D02Rik,ENSMUSG00000097536,1.01839226774241,0.351321202710821,22.583911182338
Gm3164,Gm3164,ENSMUSG00000091418,1.01436054331766,0.806308581406932,2.40701278523469
Gabrd,Gabrd,ENSMUSG00000029054,1.01320024013354,0.162837182542411,24.4574704346563
Gm11688,Gm11688,ENSMUSG00000082436,1.01261817010623,0.802772119362929,2.47235494964613
Scarna2,Scarna2,ENSMUSG00000088185,1.01184664063454,0.746193336097454,8.92577938465474
Gm26902,Gm26902,ENSMUSG00000097558,1.00751867456038,0.747891241306143,3.48645224375051
F10,F10,ENSMUSG00000031444,1.00481498845413,0.738731146759453,3.84602407807698
Gm11609,Gm11609,ENSMUSG00000083118,1.00420463231511,0.588867316273477,6.75130918346391
Ifnlr1,Ifnlr1,ENSMUSG00000062157,1.00300067335846,0.85773177796253,1.95434333359392
Faim2,Faim2,ENSMUSG00000023011,1.00228820804625,0.369675990849335,14.1364379151917
A130006I12Rik,A130006I12Rik,ENSMUSG00000069136,1.0018312550368,0.761264926959466,3.87783969453964
Lmx1a,Lmx1a,ENSMUSG00000026686,1.00070398716965,0.554261488644269,9.177008462423
Il1b,Il1b,ENSMUSG00000027398,0.996336127592978,0.61272826296126,5.51932356952129
Nlrp3,Nlrp3,ENSMUSG00000032691,0.995390850692825,0.624519820964882,5.13114251842633
Gm42670,Gm42670,ENSMUSG00000107319,0.993653850183477,0.591753238924752,6.77188718325171
Tnfrsf9,Tnfrsf9,ENSMUSG00000028965,0.992112171136153,0.782266339640744,3.39359987700176
Gm43946,Gm43946,ENSMUSG00000107720,0.991317720310288,0.830728565920228,2.64398864928773
BC060293,BC060293,ENSMUSG00000108737,0.988645724814246,0.481866851727159,8.69313473585849
Rian,Rian,ENSMUSG00000097451,0.987684268580534,0.525745866320814,1124.12742346662
Rec8,Rec8,ENSMUSG00000002324,0.98705552091295,0.760206268087216,4.19379306571771
Gm37472,Gm37472,ENSMUSG00000102151,0.985502316753388,0.767900596796828,7.50178636084332
Gm23301,Gm23301,ENSMUSG00000064647,0.985476966460423,0.719461806318854,4.1926385176674
Mki67,Mki67,ENSMUSG00000031004,0.985280766641556,0.1811573592678,72.1300252132091
Rpph1,Rpph1,ENSMUSG00000092837,0.984789259000192,0.868218739309688,256.94742194146
Gm7299,Gm7299,ENSMUSG00000102193,0.984423280446258,0.802772119362929,2.73067739500921
Kcng2,Kcng2,ENSMUSG00000059852,0.984336162543776,0.511791414336426,13.2265557168358
Gm43679,Gm43679,ENSMUSG00000105950,0.983869308095489,0.693561079913437,4.70385646918974
Cd80,Cd80,ENSMUSG00000075122,0.977427926303914,0.698737556186482,3.92052615679299
Clec4b1,Clec4b1,ENSMUSG00000030147,0.976327308744166,0.486452977190811,8.44364625949589
Gm43119,Gm43119,ENSMUSG00000106560,0.975999049008174,0.74526305326642,5.72363567510489
Gm15564,Gm15564,ENSMUSG00000086324,0.97597489125425,0.794088125891439,1876.72213871279
Kif24,Kif24,ENSMUSG00000028438,0.975643604582577,0.356927401742633,11.8144705642444
Gm37204,Gm37204,ENSMUSG00000103657,0.974206334061286,0.626170029526197,5.85236126430411
4933417O13Rik,4933417O13Rik,ENSMUSG00000101360,0.973659638474607,0.750315044387746,3.52938395656941
Gm9442,Gm9442,ENSMUSG00000104241,0.973470512485175,0.463529148876069,12.4236082216362
Gm42742,Gm42742,ENSMUSG00000107068,0.972096753257523,0.760206268087216,3.66121136582646
Gm14435,Gm14435,ENSMUSG00000089951,0.971815743021093,0.345101257448635,18.7836305941941
Mmp16,Mmp16,ENSMUSG00000028226,0.971813588746251,0.594821705800577,9.21424832289239
Gm38214,Gm38214,ENSMUSG00000103967,0.971223822364345,0.796510264549713,2.30395409999591
Gm42986,Gm42986,ENSMUSG00000107118,0.969759356386702,0.878816879411159,2.07480006139612
Adamts20,Adamts20,ENSMUSG00000022449,0.965752176562629,0.210659371366535,344.182276572209
2810433D01Rik,2810433D01Rik,ENSMUSG00000086283,0.9648902789299,0.652818212266554,5.70603073873551
Spin2c,Spin2c,ENSMUSG00000046550,0.96458645840184,0.816419211207035,2.7375068128083
Gm26703,Gm26703,ENSMUSG00000097877,0.963643911884047,0.171723549929477,19.4407528914098
Bdnf,Bdnf,ENSMUSG00000048482,0.96348995519891,0.142906929574461,26.7021154462663
Adamts3,Adamts3,ENSMUSG00000043635,0.962121386859744,0.101699361078953,48.4337174541684
Slitrk4,Slitrk4,ENSMUSG00000046699,0.958832335092877,0.848718092643367,3.40193863127292
Gm2449,Gm2449,ENSMUSG00000097223,0.957857869545441,0.846049600323715,2.38494549482862
Gm17039,Gm17039,ENSMUSG00000092103,0.957031187718037,0.738914851882676,3.76421110183684
Gm42972,Gm42972,ENSMUSG00000105445,0.956707231092689,0.850074413864363,2.74888828928967
Gm45477,Gm45477,ENSMUSG00000108394,0.95469572439705,0.589720142826781,11.0466573173414
Gm4211,Gm4211,ENSMUSG00000097146,0.953385685361678,0.380998456047277,16.9678300220785
Plxna4os1,Plxna4os1,ENSMUSG00000086763,0.952555210519523,0.81367956228415,3.37256748732609
Gm29216,Gm29216,ENSMUSG00000101249,0.949700106637502,0.521348700396795,28.3027902598541
6030442K20Rik,6030442K20Rik,ENSMUSG00000097760,0.948840162222639,0.639666160290688,8.27619708570498
Fam174b,Fam174b,ENSMUSG00000078670,0.948691265569053,0.63708126463835,120.014195558524
Gm45831,Gm45831,ENSMUSG00000110491,0.94646355392906,0.806814048029636,2.26356110939489
Gm42566,Gm42566,ENSMUSG00000104806,0.946251874767935,0.269371945891913,37.978414438588
Klhl10,Klhl10,ENSMUSG00000001558,0.944533880635653,0.500094377561822,9.24151062970763
Mterf1b,Mterf1b,ENSMUSG00000053178,0.943453952470517,0.537158989980565,10.7260314172863
Gm11264,Gm11264,ENSMUSG00000087110,0.943219305402515,0.615392290185435,6.89069621922062
Snord35a,Snord35a,ENSMUSG00000065818,0.942657493391041,0.812065492758666,2.93217813019447
Gm24455,Gm24455,ENSMUSG00000065282,0.942408788955638,0.792788753391728,5.14704880241129
Gm29562,Gm29562,ENSMUSG00000101698,0.941241660704891,0.00860946051984494,94.6693201156862
Gm43863,Gm43863,ENSMUSG00000107608,0.939823895416156,0.735985882439829,4.88672009848474
Gm2824,Gm2824,ENSMUSG00000097452,0.937613485745754,0.855845421146808,2.25567996562345
Ddc,Ddc,ENSMUSG00000020182,0.93729993269681,0.480921008702445,31.9713548135182
Tmem72,Tmem72,ENSMUSG00000048108,0.937049674007612,0.840019676966149,2.68400316538469
Gm38140,Gm38140,ENSMUSG00000102380,0.936887556876642,0.811699614825979,2.71192933876537
Mir1a-1,Mir1a-1,ENSMUSG00000070144,0.935836461430771,0.717078264212523,6.84590565864472
Gm36989,Gm36989,ENSMUSG00000102496,0.935485852173377,0.682672740877996,5.89378128727079
Glrb,Glrb,ENSMUSG00000028020,0.935458898607442,0.628248314897563,6.46293141899035
Pabpc4l,Pabpc4l,ENSMUSG00000090919,0.934871132293848,0.743080237575722,4.16528179788721
Gm43061,Gm43061,ENSMUSG00000104925,0.934861157608452,0.560556336110348,7.2173393656532
Gm38393,Gm38393,ENSMUSG00000000948,0.934814276060807,0.219026343805043,37.7529050376428
Gm9967,Gm9967,ENSMUSG00000055323,0.934286587929455,0.551271534900594,7.24766329308412
Gm28906,Gm28906,ENSMUSG00000099850,0.934102303738953,0.684469034645521,5.30558274837596
Gm44530,Gm44530,ENSMUSG00000109452,0.933048274939939,0.854382130094792,2.27543016915672
Gm21798,Gm21798,ENSMUSG00000094296,0.931884825797542,0.773106018267469,3.17480016390484
Fam46c,Fam46c,ENSMUSG00000044468,0.931622367003444,0.000366389121275365,107.32547376312
Cyp4f39,Cyp4f39,ENSMUSG00000061126,0.931339108457208,0.270992564917858,78.9411252912717
Gm5426,Gm5426,ENSMUSG00000096486,0.930930110110601,0.827292531868719,2.32783611106063
Cenpf,Cenpf,ENSMUSG00000026605,0.9306762028605,0.430824375822568,20.9280312811457
Gm43143,Gm43143,ENSMUSG00000106241,0.929728861036191,0.726496403843245,4.51149644212584
Iqcd,Iqcd,ENSMUSG00000029601,0.929712343047962,0.738914851882676,3.43725060036574
Gm26917,Gm26917,ENSMUSG00000097971,0.929475266240743,0.856717343605029,5748.97400156432
Chrna4,Chrna4,ENSMUSG00000027577,0.928844051613348,0.710503494864368,4.70491440230342
B130011K05Rik,B130011K05Rik,ENSMUSG00000085113,0.92880702334004,0.802138492782587,3.50906094698244
Sesn1,Sesn1,ENSMUSG00000038332,0.926569883734316,0.000180431777644838,1341.16476184806
Gm16585,Gm16585,ENSMUSG00000089657,0.925705750437909,0.820219867162244,2.22956016514475
Gm26916,Gm26916,ENSMUSG00000098088,0.925456698954942,0.827296427887662,2.28620887232641
Lars2,Lars2,ENSMUSG00000035202,0.925283963240142,0.837414491712343,209158.696098331
Nabp1,Nabp1,ENSMUSG00000026107,0.925194528199056,0.000167488188886203,1283.72055824783
4930412F12Rik,4930412F12Rik,ENSMUSG00000110289,0.924934047853351,0.8354508930079,1.99780871500954
Ccne1,Ccne1,ENSMUSG00000002068,0.924559252336566,0.583483959658954,9.72793666487508
Fat3,Fat3,ENSMUSG00000074505,0.923490778738474,0.176810239711008,40.9006075403562
Gm43430,Gm43430,ENSMUSG00000106149,0.923245610694935,0.874734773763073,2.05063351959568
Gm28979,Gm28979,ENSMUSG00000101941,0.922845018951916,0.494654475098693,10.8235845832473
Gm43314,Gm43314,ENSMUSG00000104528,0.921000501406267,0.690164889678882,6.02640324151253
Gm45527,Gm45527,ENSMUSG00000109618,0.920714997429364,0.829658121800301,3.38054864109375
Lypd6,Lypd6,ENSMUSG00000050447,0.918407726686706,0.0429509159765213,74.0610083825365
